"blk_no","street","max_floor_lvl","year_completed","residential","commercial","market_hawker","miscellaneous","multistorey_carpark","precinct_pavilion","bldg_contract_town","total_dwelling_units","X1room_sold","X2room_sold","X3room_sold","X4room_sold","X5room_sold","exec_sold","multigen_sold","studio_apartment_sold","X1room_rental","X2room_rental","X3room_rental","other_room_rental","postal","address","dist_to_park_centroid","dist_to_park_boundary","park_area","park_length","park_name","diff_boundary_centroid","SVY21_X","SVY21_Y","longitude","latitude"
"328","HOUGANG AVE 5",13,1982,"Y","N","N","Y","N","N","HG",191,0,0,118,72,1,0,0,0,0,0,0,0,"530328","328 HOUGANG AVENUE 5 PCF SPARKLETOTS PRESCHOOL @ HOUGANG BLK 328 (DS) SINGAPORE 530328",396.396189589844,396.396189589844,1508.28232084,166.287423147893,"JLN NAUNG PG",0,35035.1710952755,38974.8351069393,103.8965345,1.368748246
"328","JURONG EAST ST 31",13,1983,"Y","N","N","Y","N","N","JE",96,0,0,0,54,42,0,0,0,0,0,0,0,"600328","328 JURONG EAST STREET 31 SINGAPORE 600328",626.826371547766,626.826371547766,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,16496.860613761,36843.3103410778,103.7299557,1.349470123
"328","SEMBAWANG CRES",15,1997,"Y","N","N","Y","N","N","SB",87,0,0,0,59,28,0,0,0,0,0,0,0,"750328","328 SEMBAWANG CRESCENT SINGAPORE 750328",344.327391797834,344.327391797834,2431.671704065,220.732056805093,"PARK AT SEMBAWANG ALLEY",0,26449.6005723665,47454.3869360425,103.8193867,1.445435055
"328","SERANGOON AVE 3",13,1985,"Y","Y","N","N","N","N","SGN",96,0,0,0,96,0,0,0,0,0,0,0,0,"550328","328 SERANGOON AVENUE 3 SINGAPORE 550328",341.656674608097,341.656674608097,1697.63967676,175.112256310793,"JLN RIANG PG",0,31898.8939046037,36933.3270701159,103.8683526,1.350286159
"328","TAMPINES ST 32",10,1993,"Y","Y","N","N","N","N","TAP",54,0,0,0,0,0,54,0,0,0,0,0,0,"520328","328 TAMPINES STREET 32 HDB PUBLIC SHELTERS SINGAPORE 520328",760.720509517211,760.720509517211,5034.48863095,335.925302644376,"JLN PELATOK PG",0,41908.3908938926,37252.8651778101,103.9582943,1.353172963
"328","TAH CHING RD",21,1995,"Y","N","N","N","N","N","JW",82,0,0,0,35,47,0,0,0,0,0,0,0,"610328","328 TAH CHING ROAD SINGAPORE 610328",281.264966853579,281.264966853579,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15678.2322062354,35424.0475850616,103.7226004,1.336634513
"328","UBI AVE 1",4,1985,"Y","N","N","N","N","N","GL",16,0,0,8,8,0,0,0,0,0,0,0,0,"400328","328 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400328",283.877879469383,283.877879469383,312.44549455,97.8834461361733,"JLN DAUD INTERIM PK",0,35955.7122965001,34420.9559092364,103.904805,1.32756438
"328","WOODLANDS ST 32",13,1985,"Y","N","N","N","N","N","WL",60,0,0,0,0,12,48,0,0,0,0,0,0,"730328","328 WOODLANDS STREET 32 SINGAPORE 730328",611.423400436141,611.423400436141,61142.390623865,1029.55910103249,"WOODLANDS TOWN PK EAST",0,22004.0965228098,45754.0793668844,103.7794398,1.430057496
"328","YISHUN RING RD",11,1987,"Y","N","N","N","N","N","YS",60,0,0,0,0,0,60,0,0,0,0,0,0,"760328","328 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760328",328.421713953905,328.421713953905,23187.918220015,2319.79910831238,"YISHUN POND PK",0,29083.7297446461,45723.2765082348,103.8430569,1.429779542
"328A","TAH CHING RD",6,1995,"N","N","N","N","Y","N","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"611328","328A TAH CHING ROAD MULTI STOREY CAR PARK SINGAPORE 611328",194.058867315054,194.058867315054,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15747.4567281243,35477.209084848,103.7232224,1.337115314
"329","ANG MO KIO AVE 3",12,1976,"Y","N","N","Y","N","N","AMK",154,0,0,132,22,0,0,0,0,0,0,0,0,"560329","329 ANG MO KIO AVENUE 3 MY FIRST SKOOL SINGAPORE 560329",316.982903989472,316.982903989472,367618.67023483,2915.12625261418,"BISHAN-ANG MO KIO PARK (RIVER PLAINS)",0,29508.6007730432,38737.1031892831,103.8468744,1.366599083
"329","ANCHORVALE ST",7,2014,"N","N","N","N","Y","N","SK",0,0,0,0,0,0,0,0,0,0,0,0,0,"540329","329 ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 540329",236.364444717567,236.364444717567,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34231.8890987619,42027.9704571375,103.8893171,1.396359876
"329","BT BATOK ST 33",14,1985,"Y","N","N","Y","N","N","BB",110,0,0,0,74,36,0,0,0,0,0,0,0,"650329","329 BUKIT BATOK STREET 33 SINGAPORE 650329",566.717483334879,566.717483334879,43302.24496651,1009.43906128011,"BUKIT GOMBAK PARK",0,18440.3313362378,38353.2709125146,103.7474185,1.363126337
"329","CLEMENTI AVE 2",12,1977,"Y","N","N","Y","N","N","CL",216,0,0,190,22,2,2,0,0,0,0,0,0,"120329","329 CLEMENTI AVENUE 2 SINGAPORE 120329",536.77090751165,536.77090751165,1549.71117872,160.972281585625,"TAMAN MAS MERAH PLAYGROUND",0,20657.1343750949,32817.9120698834,103.7673393,1.313067181
"329","JURONG EAST AVE 1",13,1982,"Y","N","N","N","N","N","JE",119,0,0,70,48,0,1,0,0,0,0,0,0,"600329","329 JURONG EAST AVENUE 1 SINGAPORE 600329",695.891619568734,695.891619568734,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,16494.738142031,36917.369524037,103.7299366,1.350139886
"329","SEMBAWANG CL",16,1998,"Y","N","N","N","N","N","SB",107,0,0,0,31,31,45,0,0,0,0,0,0,"750329","329 SEMBAWANG CLOSE SINGAPORE 750329",271.863153035428,271.863153035428,2431.671704065,220.732056805093,"PARK AT SEMBAWANG ALLEY",0,26257.9251761556,47555.679960113,103.8176643,1.446351101
"329","SERANGOON AVE 3",12,1985,"Y","N","N","Y","N","N","SGN",152,0,0,0,94,58,0,0,0,0,0,0,0,"550329","329 SERANGOON AVENUE 3 RADIANCE STUDENT CARE CENTRE SINGAPORE 550329",262.070729167233,262.070729167233,1697.63967676,175.112256310793,"JLN RIANG PG",0,31866.75473924,36860.3665174611,103.8680638,1.349626334
"329","TAMPINES ST 32",10,1994,"Y","N","N","N","N","N","TAP",44,0,0,0,0,0,44,0,0,0,0,0,0,"520329","329 TAMPINES STREET 32 SINGAPORE 520329",770.52209364394,770.52209364394,5034.48863095,335.925302644376,"JLN PELATOK PG",0,41956.7226290397,37273.054051796,103.9587286,1.353355521
"329","TAH CHING RD",21,1996,"Y","N","N","N","N","N","JW",82,0,0,0,38,44,0,0,0,0,0,0,0,"610329","329 TAH CHING ROAD SINGAPORE 610329",117.597115345888,117.597115345888,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15816.7473292357,35515.4175285832,103.723845,1.337460885
"329","UBI AVE 1",10,1985,"Y","N","N","N","N","N","GL",94,0,0,0,62,32,0,0,0,0,0,0,0,"400329","329 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400329",237.198035471553,237.198035471553,312.44549455,97.8834461361733,"JLN DAUD INTERIM PK",0,35956.9827185833,34361.5339585842,103.9048164,1.327026989
"329","WOODLANDS ST 32",4,1985,"Y","N","N","N","N","N","WL",32,0,0,0,32,0,0,0,0,0,0,0,0,"730329","329 WOODLANDS STREET 32 SINGAPORE 730329",564.363655915335,564.363655915335,61142.390623865,1029.55910103249,"WOODLANDS TOWN PK EAST",0,21933.2754826142,45787.6718498782,103.7788034,1.430361279
"329","YISHUN RING RD",12,1986,"Y","N","N","N","N","N","YS",110,0,0,0,110,0,0,0,0,0,0,0,0,"760329","329 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760329",320.12410635425,320.12410635425,23187.918220015,2319.79910831238,"YISHUN POND PK",0,29034.9087530648,45780.9648154511,103.8426182,1.430301256
"329A","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",117,0,0,58,59,0,0,0,0,0,0,0,0,"541329","329A ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 541329",283.31557825722,283.31557825722,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34276.92727209,42009.5216541855,103.8897218,1.396193022
"329B","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",105,0,0,0,45,60,0,0,0,0,0,0,0,"542329","329B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542329",293.729617646112,293.729617646112,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34248.5502948138,41961.9508412793,103.8894668,1.395762815
"329C","ANCHORVALE ST",1,2015,"N","N","N","N","N","Y","SK",0,0,0,0,0,0,0,0,0,0,0,0,0,"543329","329C ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 543329",273.071158333089,273.071158333089,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34266.2214236694,42012.2906376977,103.8896256,1.396218066
"33","BALAM RD",20,1994,"Y","N","N","Y","N","N","GL",94,0,0,0,47,47,0,0,0,0,0,0,0,"370033","33 BALAM ROAD BALAM GARDENS SINGAPORE 370033",386.780256353079,386.780256353079,3984.564673915,256.537302395137,"PAYA LEBAR ROAD PARK",0,33888.4085927045,34664.4201991769,103.8862292,1.329766654
"33","BEDOK STH AVE 2",15,1977,"Y","N","N","Y","N","N","BD",249,0,0,218,28,2,1,0,0,0,0,0,0,"460033","33 BEDOK SOUTH AVENUE 2 SATS STAFF HOME FOR SENIOR CITIZENS SINGAPORE 460033",427.168633857539,427.168633857539,2200.021188645,241.528697498719,"SENNETT AVE OS",0,39775.6173131282,33898.831660681,103.9391287,1.322841243
"33","BENDEMEER RD",12,1970,"Y","N","N","N","N","N","KWN",288,0,0,0,0,0,0,0,0,288,0,0,0,"330033","33 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330033",461.04127983357,461.04127983357,3701.20168189,366.125435141559,"BENG WAN RD PG",0,31277.0192039797,33547.4702623034,103.8627643,1.319665749
"33","CHAI CHEE AVE",25,1974,"Y","N","N","N","N","N","BD",96,0,0,0,0,96,0,0,0,0,0,0,0,"461033","33 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461033",324.679663690519,324.679663690519,11008.18851693,2171.92351927206,"SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)",0,38297.6120143624,34027.9104049032,103.9258481,1.324009118
"33","EUNOS CRES",19,2005,"Y","N","N","N","N","N","GL",159,0,9,72,51,0,0,0,27,0,0,0,0,"400033","33 EUNOS CRESCENT EUNOS COURT SINGAPORE 400033",522.264755039136,522.264755039136,1033.38628762,155.74626896332,"JLN YASIN INTERIM PK",0,35510.56380294,33604.7759081296,103.9008049,1.320183255
"33","GHIM MOH LINK",38,2017,"Y","N","N","Y","N","N","QT",221,0,0,74,147,0,0,0,0,0,0,0,0,"270033","33 GHIM MOH LINK GHIM MOH EDGE SINGAPORE 270033",316.898502806052,316.898502806052,1165.27268395,218.280216463607,"HOLLAND GROVE VIEW FC",0,22590.766544336,32453.4127788569,103.784714,1.30977118
"33","JLN BAHAGIA",10,1963,"Y","N","N","N","N","N","KWN",118,0,0,116,2,0,0,0,0,0,0,0,0,"320033","33 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320033",373.113559093646,373.113559093646,1110.6440007,214.143148867278,"MAR THOMA ROAD PARK",0,30795.3364265883,34315.5566799704,103.8584362,1.326612098
"33","LIM LIAK ST",4,1949,"Y","N","N","N","N","N","BM",23,0,0,22,1,0,0,0,0,0,0,0,0,"160033","33 LIM LIAK STREET SINGAPORE 160033",213.057531223672,213.057531223672,3905.397037795,253.306321951718,"KIM PONG PARK",0,27806.19897499,29727.4679617977,103.8315772,1.285119168
"33","MARGARET DR",47,2021,"Y","N","N","N","N","N","QT",164,0,0,41,82,41,0,0,0,0,0,0,0,"140033","33 MARGARET DRIVE SKYRESIDENCE @ DAWSON SINGAPORE 140033",766.444731934566,766.444731934566,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,24815.1290276612,31187.4023417416,103.8047011,1.298322139
"33","MARINE CRES",18,1974,"Y","N","N","N","N","N","MP",203,0,0,202,0,1,0,0,0,0,0,0,0,"440033","33 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440033",109.409421653609,109.409421653609,326673.305892075,4233.00710248764,"EAST COAST PARK AREA C",0,36777.0965681576,31665.9598142752,103.9121848,1.302648966
"33","MARSILING DR",13,1976,"Y","N","N","N","N","N","WL",120,0,0,0,120,0,0,0,0,0,0,0,0,"730033","33 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730033",462.848888132517,462.848888132517,100762.827171685,1660.56069330167,"MARSILING PARK",0,21177.9114321128,47246.9469216777,103.7720154,1.443558254
"33","PK CRES",6,1974,"N","N","N","N","Y","N","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,"598814","33 HIGHGATE CRESCENT HIGHGATE PARK SINGAPORE 598814",61.330454466333,61.330454466333,2180.546014015,250.058307249866,"HIGHGATE WALK PLAYGROUND",0,20433.2770363783,35782.932920781,103.7653271,1.339881707
"33","TANGLIN HALT RD",10,1962,"Y","N","N","N","N","N","QT",116,0,0,0,0,0,0,0,0,0,29,83,4,"142033","33 TANGLIN HALT ROAD TANGLIN HALT GREEN SINGAPORE 142033",87.759151893464,87.759151893464,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,24111.4882372143,30993.3861350278,103.7983786,1.296567445
"33","TEBAN GDNS RD",14,1976,"Y","N","N","N","N","N","JE",106,0,0,100,0,6,0,0,0,0,0,0,0,"600033","33 TEBAN GARDENS ROAD SINGAPORE 600033",764.336888858789,764.336888858789,2958.70651309,282.052724187433,"PANDAN RESERVOIR FITNESS CORNER",0,17820.2782829591,33618.0499306425,103.7418485,1.320302528
"33","TELOK BLANGAH WAY",12,1975,"Y","N","N","Y","N","N","BM",169,0,0,162,0,7,0,0,0,0,0,0,0,"90033","33 TELOK BLANGAH WAY SAINT LUKE'S ELDERCARE TELOK BLANGAH CENTRE SINGAPORE 090033",254.82779859518,254.82779859518,546111.976896596,15075.331421433,"MOUNT FABER PARK",0,26794.9197505011,28513.8213394258,103.8224905,1.274143351
"33A","BEDOK STH AVE 2",1,2006,"N","N","N","N","N","Y","BD",0,0,0,0,0,0,0,0,0,0,0,0,0,"462033","33A BEDOK SOUTH AVENUE 2 SINGAPORE 462033",460.888208154338,460.888208154338,5616.095455315,298.255447328421,"LUCKY GARDENS PG",0,39785.932059336,33942.3378570848,103.9392214,1.323234693
"33A","GHIM MOH LINK",1,2017,"N","N","N","N","N","Y","QT",0,0,0,0,0,0,0,0,0,0,0,0,0,"271033","33A GHIM MOH LINK GHIM MOH EDGE SINGAPORE 271033",301.192929535758,301.192929535758,1165.27268395,218.280216463607,"HOLLAND GROVE VIEW FC",0,22630.5539601592,32505.9554311787,103.7850715,1.310246364
"33A","MARGARET DR",1,2022,"N","N","N","Y","N","N","QT",0,0,0,0,0,0,0,0,0,0,0,0,0,"141033","33A MARGARET DRIVE SKYRESIDENCE @ DAWSON SINGAPORE 141033",749.578263139262,749.578263139262,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,24794.5179240028,31188.3929948931,103.8045159,1.298331096
"330","ANG MO KIO AVE 1",12,1980,"Y","Y","N","N","N","N","AMK",195,0,0,169,22,1,2,0,0,0,0,1,0,"560330","330 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560330",114.157494583795,114.157494583795,367618.67023483,2915.12625261418,"BISHAN-ANG MO KIO PARK (RIVER PLAINS)",0,29971.1506572793,38276.316327493,103.8510307,1.362431864
"57","JLN MA'MOR",2,1959,"Y","N","N","N","N","N","KWN",7,0,0,7,0,0,0,0,0,0,0,0,0,"320057","57 JALAN MA'MOR SINGAPORE 320057",576.888480004844,576.888480004844,1110.6440007,214.143148867278,"MAR THOMA ROAD PARK",0,30611.2833457963,34516.531023722,103.8567824,1.328429655
"330","ANCHORVALE ST",1,2015,"N","Y","N","N","N","N","SK",0,0,0,0,0,0,0,0,0,0,0,0,0,"540330","330 ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 540330",199.058164940373,199.058164940373,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34224.0643546891,42082.1435009926,103.8892468,1.396849799
"330","BT BATOK ST 33",17,1985,"Y","N","N","N","N","N","BB",80,0,0,0,0,0,80,0,0,0,0,0,0,"650330","330 BUKIT BATOK STREET 33 SINGAPORE 650330",462.978068487986,462.978068487986,43302.24496651,1009.43906128011,"BUKIT GOMBAK PARK",0,18554.6143760834,38383.3598537139,103.7484454,1.363398487
"330","CLEMENTI AVE 2",12,1977,"Y","N","N","Y","N","N","CL",152,0,0,117,33,2,0,0,0,0,0,0,0,"120330","330 CLEMENTI AVENUE 2 PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 330 (DS) SINGAPORE 120330",626.172704048617,626.172704048617,1549.71117872,160.972281585625,"TAMAN MAS MERAH PLAYGROUND",0,20706.3823986766,32892.8287186549,103.7677818,1.313744712
"330","JURONG EAST AVE 1",13,1982,"Y","N","N","N","N","N","JE",120,0,0,71,48,0,0,0,0,0,0,1,0,"600330","330 JURONG EAST AVENUE 1 SINGAPORE 600330",742.702173472166,742.702173472166,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,16505.0343222444,36963.2651504179,103.7300291,1.350554953
"330","SERANGOON AVE 3",12,1985,"Y","N","N","Y","N","N","SGN",134,0,0,0,134,0,0,0,0,0,0,0,0,"550330","330 SERANGOON AVENUE 3 SINGAPORE 550330",378.73173597369,378.73173597369,1697.63967676,175.112256310793,"JLN RIANG PG",0,32033.5873232824,36894.7174997889,103.8695629,1.34993697
"330","SEMBAWANG CL",16,1998,"Y","N","N","Y","N","N","SB",150,0,0,0,75,75,0,0,0,0,0,0,0,"750330","330 SEMBAWANG CLOSE PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 330 (DS) SINGAPORE 750330",220.061399762197,220.061399762197,2431.671704065,220.732056805093,"PARK AT SEMBAWANG ALLEY",0,26274.3176917756,47605.8774640062,103.8178116,1.44680507
"330","TAMPINES ST 32",10,1993,"Y","N","N","N","N","N","TAP",52,0,0,0,0,0,52,0,0,0,0,0,0,"520330","330 TAMPINES STREET 32 SINGAPORE 520330",760.239005374729,760.239005374729,5034.48863095,335.925302644376,"JLN PELATOK PG",0,42046.0764959921,37273.1239246484,103.9595315,1.353356111
"330","TAH CHING RD",21,1996,"Y","N","N","N","N","N","JW",82,0,0,0,35,47,0,0,0,0,0,0,0,"610330","330 TAH CHING ROAD SINGAPORE 610330",78.274886239722,78.274886239722,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15851.2258540084,35538.258151243,103.7241548,1.337667461
"330","UBI AVE 1",10,1985,"Y","N","N","N","N","N","GL",94,0,0,0,62,32,0,0,0,0,0,0,0,"400330","330 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400330",264.46113036508,264.46113036508,750.156161535,116.747261495317,"JLN EUNOS INTERIM PK",0,35871.6472525265,34303.9713811593,103.9040496,1.326506436
"330","WOODLANDS AVE 1",12,1985,"Y","N","N","N","N","N","WL",60,0,0,6,4,0,50,0,0,0,0,0,0,"730330","330 WOODLANDS AVENUE 1 SINGAPORE 730330",622.793511992007,622.793511992007,61142.390623865,1029.55910103249,"WOODLANDS TOWN PK EAST",0,21909.5702876489,45725.9635925756,103.7785904,1.429803207
"330","YISHUN RING RD",12,1994,"Y","N","N","N","N","N","YS",99,0,0,0,66,33,0,0,0,0,0,0,0,"760330","330 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760330",367.005475248579,367.005475248579,23187.918220015,2319.79910831238,"YISHUN POND PK",0,29030.0786971591,45851.7757900223,103.8425748,1.430941645
"330A","ANCHORVALE ST",16,2014,"Y","N","N","Y","N","N","SK",105,0,0,0,75,30,0,0,0,0,0,0,0,"541330","330A ANCHORVALE STREET PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 330A (DS) SINGAPORE 541330",271.203098284602,271.203098284602,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34292.9068901577,42057.5349145912,103.8898654,1.396627233
"330A","SEMBAWANG CL",5,1998,"N","N","N","N","Y","N","SB",0,0,0,0,0,0,0,0,0,0,0,0,0,"751330","330A SEMBAWANG CLOSE MULTI STOREY CAR PARK SINGAPORE 751330",233.059385853486,233.059385853486,2431.671704065,220.732056805093,"PARK AT SEMBAWANG ALLEY",0,26214.0018564781,47637.6198716058,103.8172696,1.447092133
"330A","TAMPINES ST 32",5,1993,"N","N","N","N","Y","N","TAP",0,0,0,0,0,0,0,0,0,0,0,0,0,"521330","330A TAMPINES STREET 32 MULTI STOREY CAR PARK SINGAPORE 521330",764.819727536846,764.819727536846,5034.48863095,335.925302644376,"JLN PELATOK PG",0,41995.4622977266,37273.1042678074,103.9590767,1.353355957
"330B","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",105,0,0,0,75,30,0,0,0,0,0,0,0,"542330","330B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542330",312.002355268131,312.002355268131,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34334.650716231,42049.8483061703,103.8902405,1.396557709
"331","ANG MO KIO AVE 1",12,1979,"Y","N","N","Y","N","N","AMK",195,0,0,170,22,3,0,0,0,0,0,0,0,"560331","331 ANG MO KIO AVENUE 1 MY FIRST SKOOL SINGAPORE 560331",68.1148317468032,68.1148317468032,367618.67023483,2915.12625261418,"BISHAN-ANG MO KIO PARK (RIVER PLAINS)",0,29941.7485616423,38240.8809462585,103.8507665,1.362111401
"331","BT BATOK ST 33",14,1985,"Y","Y","N","N","N","N","BB",118,0,0,0,76,42,0,0,0,0,0,0,0,"650331","331 BUKIT BATOK STREET 33 SINGAPORE 650331",513.303690334644,513.303690334644,43302.24496651,1009.43906128011,"BUKIT GOMBAK PARK",0,18465.5734385907,38406.9573964864,103.7476453,1.363611866
"331","CLEMENTI AVE 2",12,1977,"Y","N","N","Y","N","N","CL",154,0,0,121,33,0,0,0,0,0,0,0,0,"120331","331 CLEMENTI AVENUE 2 SINGAPORE 120331",672.839677022801,672.839677022801,1549.71117872,160.972281585625,"TAMAN MAS MERAH PLAYGROUND",0,20724.2345322332,32936.2999009295,103.7679422,1.314137854
"331","JURONG EAST AVE 1",13,1984,"Y","Y","N","N","N","N","JE",124,0,0,0,28,96,0,0,0,0,0,0,0,"600331","331 JURONG EAST AVENUE 1 SINGAPORE 600331",785.403687670144,785.403687670144,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,16548.549574806,36993.2900761724,103.7304201,1.350826504
"331","SERANGOON AVE 3",12,1985,"Y","Y","N","N","N","N","SGN",88,0,0,0,48,40,0,0,0,0,0,0,0,"550331","331 SERANGOON AVENUE 3 SINGAPORE 550331",400.866981301428,400.866981301428,1697.63967676,175.112256310793,"JLN RIANG PG",0,32105.8476404483,36862.8254631439,103.8702122,1.34964854
"331","SEMBAWANG CL",16,1998,"Y","N","N","Y","N","N","SB",150,0,0,0,75,75,0,0,0,0,0,0,0,"750331","331 SEMBAWANG CLOSE MY FIRST SKOOL SINGAPORE 750331",261.935892324521,261.935892324521,2431.671704065,220.732056805093,"PARK AT SEMBAWANG ALLEY",0,26146.2635009857,47685.9557840383,103.8166609,1.447529261
"331","TAMPINES ST 32",10,1993,"Y","N","N","N","N","N","TAP",52,0,0,0,0,0,52,0,0,0,0,0,0,"520331","331 TAMPINES STREET 32 SINGAPORE 520331",754.362425004017,754.362425004017,2160.12117032,325.994291247668,"MERA TERRACE PG",0,42074.7000050912,37273.1364727111,103.9597887,1.353356211
"331","TAH CHING RD",14,1995,"Y","N","N","N","N","N","JW",50,0,0,0,0,0,50,0,0,0,0,0,0,"611331","331 TAH CHING ROAD SINGAPORE 611331",117.691525696216,117.691525696216,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15770.7989041556,35583.2796226203,103.7234321,1.338074586
"331","UBI AVE 1",4,1985,"Y","N","N","N","N","N","GL",12,0,0,0,0,0,12,0,0,0,0,0,0,"400331","331 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400331",318.875363301395,318.875363301395,750.156161535,116.747261495317,"JLN EUNOS INTERIM PK",0,35812.2292978992,34312.9450589121,103.9035157,1.326587606
"331","WOODLANDS AVE 1",12,1985,"Y","N","N","Y","N","N","WL",72,0,0,6,6,0,60,0,0,0,0,0,0,"730331","331 WOODLANDS AVENUE 1 ST ANTHONY'S CHILD CARE CENTRE SINGAPORE 730331",662.81812187361,662.81812187361,61142.390623865,1029.55910103249,"WOODLANDS TOWN PK EAST",0,21923.0237337046,45687.106105276,103.7787113,1.429451797
"331","YISHUN RING RD",12,1988,"Y","N","N","N","N","N","YS",110,0,0,0,70,40,0,0,0,0,0,0,0,"760331","331 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760331",379.391277645609,379.391277645609,23187.918220015,2319.79910831238,"YISHUN POND PK",0,29083.362113634,45815.4510269098,103.8430536,1.430613135
"331A","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",90,0,0,0,45,45,0,0,0,0,0,0,0,"541331","331A ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 541331",367.050856538107,367.050856538107,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34359.9589453962,41982.6246334464,103.8904679,1.395949757
"331A","KANG CHING RD",5,1995,"N","N","N","N","Y","N","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"610331","331A KANG CHING ROAD MULTI STOREY CAR PARK SINGAPORE 610331",141.593585494033,141.593585494033,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15710.4602776446,35640.254819329,103.7228899,1.338589824
"331A","TAMPINES ST 32",5,1993,"N","N","N","N","Y","N","TAP",0,0,0,0,0,0,0,0,0,0,0,0,0,"521331","331A TAMPINES STREET 32 MULTI STOREY CAR PARK SINGAPORE 521331",726.787568058151,726.787568058151,2160.12117032,325.994291247668,"MERA TERRACE PG",0,42125.6258164302,37273.1043009565,103.9602463,1.353355896
"331B","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",105,0,0,0,45,60,0,0,0,0,0,0,0,"542331","331B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542331",354.117318865343,354.117318865343,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34321.8439810512,41951.9593859752,103.8901254,1.39567244
"331C","ANCHORVALE ST",16,2014,"Y","N","N","N","N","N","SK",90,0,0,30,60,0,0,0,0,0,0,0,0,"543331","331C ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 543331",332.15608847165,332.15608847165,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34282.7046848415,41941.5059008911,103.8897737,1.395577911
"332","ANCHORVALE LINK",6,2013,"N","N","N","N","Y","N","SK",0,0,0,0,0,0,0,0,0,0,0,0,0,"540332","332 ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 540332",609.141856330229,609.141856330229,212949.024042915,3585.89688141494,"SENGKANG RIVERSIDE PK",0,34569.1921927009,41860.4833547536,103.892348,1.394845109
